cancel_reason
 [0.90735517 0.09264483]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.90735517 0.09264483]
 [0.90735517 0.09264483]
 [0.81488439 0.18511561]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.90735517 0.09264483]
 [0.90735517 0.09264483]
 [0.90735517 0.09264483]
 [0.82981876 0.17018124]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.90735517 0.09264483]
 [0.88012261 0.11987739]
 [0.82981876 0.17018124]
 [0.90741088 0.09258912]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.82981876 0.17018124]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.90735517 0.09264483]
 [0.88012261 0.11987739]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.90735517 0.09264483]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.90735517 0.09264483]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.90735517 0.09264483]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.90735517 0.09264483]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.88006675 0.11993325]
 [0.88006675 0.11993325]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.88006675 0.11993325]
 [0.90741088 0.09258912]
 [0.90735517 0.09264483]
 [0.80178699 0.19821301]
 [0.8024721  0.1975279 ]
 [0.88012261 0.11987739]
 [0.88006675 0.11993325]
 [0.88006675 0.11993325]
 [0.82981876 0.17018124]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.90735517 0.09264483]
 [0.8024721  0.1975279 ]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.82981876 0.17018124]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.88006675 0.11993325]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.90741088 0.09258912]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.82981876 0.17018124]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.90735517 0.09264483]
 [0.90735517 0.09264483]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.82981876 0.17018124]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.88012261 0.11987739]
 [0.88006675 0.11993325]
 [0.90735517 0.09264483]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.90735501 0.09264499]
 [0.82981876 0.17018124]
 [0.82981876 0.17018124]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.8024721  0.1975279 ]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.82981876 0.17018124]
 [0.82981876 0.17018124]
 [0.90735517 0.09264483]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.90735517 0.09264483]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.90735517 0.09264483]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.88006675 0.11993325]
 [0.88006675 0.11993325]
 [0.90735501 0.09264499]
 [0.90735517 0.09264483]
 [0.90735517 0.09264483]
 [0.88006675 0.11993325]
 [0.88006675 0.11993325]
 [0.90741088 0.09258912]
 [0.90741088 0.09258912]
 [0.90735517 0.09264483]
 [0.90735517 0.09264483]
 [0.90735517 0.09264483]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.8024721  0.1975279 ]
 [0.88006675 0.11993325]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.90741088 0.09258912]
 [0.88006675 0.11993325]
 [0.90741088 0.09258912]
 [0.82981876 0.17018124]
 [0.8024721  0.1975279 ]
 [0.88006675 0.11993325]
 [0.88006675 0.11993325]
 [0.88006675 0.11993325]
 [0.90735517 0.09264483]
 [0.8024721  0.1975279 ]
 [0.90735517 0.09264483]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.90741088 0.09258912]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.88006675 0.11993325]
 [0.88006675 0.11993325]
 [0.88006675 0.11993325]
 [0.90735501 0.09264499]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.88012261 0.11987739]
 [0.88006675 0.11993325]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]
 [0.81488439 0.18511561]
 [0.80178699 0.19821301]
 [0.8024721  0.1975279 ]
 [0.88012261 0.11987739]
 [0.8024721  0.1975279 ]
 [0.8024721  0.1975279 ]]"
"[[0.93306105 0.06693895]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.88194336 0.11805664]
 [0.88194336 0.11805664]
 [0.88194336 0.11805664]
 [0.88194336 0.11805664]
 [0.9415175  0.0584825 ]
 [0.93306105 0.06693895]
 [0.93306105 0.06693895]
 [0.88194336 0.11805664]
 [0.93306105 0.06693895]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.88194336 0.11805664]
 [0.93396498 0.06603502]
 [0.93306105 0.06693895]
 [0.88424797 0.11575203]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.93306105 0.06693895]
 [0.88194336 0.11805664]
 [0.93306105 0.06693895]
 [0.88194336 0.11805664]
 [0.9415175  0.0584825 ]
 [0.93306105 0.06693895]
 [0.93306105 0.06693895]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.93396498 0.06603502]
 [0.88187455 0.11812545]
 [0.88554643 0.11445357]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.93306105 0.06693895]
 [0.93306105 0.06693895]
 [0.93306105 0.06693895]
 [0.93306105 0.06693895]
 [0.88554643 0.11445357]
 [0.88194336 0.11805664]
 [0.88194336 0.11805664]
 [0.9415175  0.0584825 ]
 [0.93306105 0.06693895]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.93306105 0.06693895]
 [0.93306105 0.06693895]
 [0.9415175  0.0584825 ]
 [0.88194336 0.11805664]
 [0.9415175  0.0584825 ]
 [0.88194336 0.11805664]
 [0.9415175  0.0584825 ]
 [0.88194336 0.11805664]
 [0.9415175  0.0584825 ]
 [0.93306105 0.06693895]
 [0.9415175  0.0584825 ]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.88194336 0.11805664]
 [0.88554643 0.11445357]
 [0.9415175  0.0584825 ]
 [0.88424797 0.11575203]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.88194336 0.11805664]
 [0.88554643 0.11445357]
 [0.9415175  0.0584825 ]
 [0.9415175  0.0584825 ]
 [0.88194336 0.11805664]
 [0.9415175  0.0584825 ]
 [0.88194336 0.11805664]
 [0.9415175  0.0584825 ]
 [0.88194336 0.11805664]
 [0.9415175  0.0584825 ]
 [0.88194336 0.11805664]
 [0.88554643 0.11445357]
 [0.9415175  0.0584825 ]
 [0.93306105 0.06693895]
 [0.88194336 0.11805664]
 [0.88194336 0.11805664]
 [0.93306105 0.06693895]
 [0.88194336 0.11805664]
 [0.88194336 0.11805664]
 [0.93306105 0.06693895]
 [0.9415175  0.0584825 ]
 [0.93306105 0.06693895]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.9415175  0.0584825 ]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88554643 0.11445357]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88194336 0.11805664]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88911197 0.11088803]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.88911197 0.11088803]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88911197 0.11088803]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88417915 0.11582085]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.88911197 0.11088803]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88911197 0.11088803]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88911197 0.11088803]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.88911197 0.11088803]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.88911197 0.11088803]
 [0.88911197 0.11088803]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.88911197 0.11088803]
 [0.88911197 0.11088803]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.88911197 0.11088803]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.94368236 0.05631764]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]
 [0.88194336 0.11805664]
 [0.88417915 0.11582085]
 [0.88424797 0.11575203]
 [0.93396498 0.06603502]
 [0.88424797 0.11575203]
 [0.88424797 0.11575203]]"
"[[0.93768835 0.06231165]
 [0.92451659 0.07548341]
 [0.92451659 0.07548341]
 [0.88962206 0.11037794]
 [0.88962206 0.11037794]
 [0.88962206 0.11037794]
 [0.88962206 0.11037794]
 [0.92451659 0.07548341]
 [0.93768835 0.06231165]
 [0.93768835 0.06231165]
 [0.88962206 0.11037794]
 [0.93768835 0.06231165]
 [0.92451659 0.07548341]
 [0.92451659 0.07548341]
 [0.92451659 0.07548341]
 [0.88962206 0.11037794]
 [0.93952003 0.06047997]
 [0.91768835 0.08231165]
 [0.89293099 0.10706901]
 [0.92451659 0.07548341]
 [0.92451659 0.07548341]
 [0.93768835 0.06231165]
 [0.88962206 0.11037794]
 [0.93768835 0.06231165]
 [0.88962206 0.11037794]
 [0.92437739 0.07562261]
 [0.93768835 0.06231165]
 [0.93768835 0.06231165]
 [0.92451659 0.07548341]
 [0.92451659 0.07548341]
 [0.92451659 0.07548341]
 [0.92451659 0.07548341]
 [0.93952003 0.06047997]
 [0.89048774 0.10951226]
 [0.89122824 0.10877176]
 [0.92437739 0.07562261]
 [0.92451659 0.07548341]
 [0.93768835 0.06231165]
 [0.93768835 0.06231165]
 [0.93768835 0.06231165]
 [0.93768835 0.06231165]
 [0.89122824 0.10877176]
 [0.88962206 0.11037794]
 [0.88962206 0.11037794]
 [0.92451659 0.07548341]
 [0.91768835 0.08231165]
 [0.92451659 0.07548341]
 [0.92451659 0.07548341]
 [0.91768835 0.08231165]
 [0.93768835 0.06231165]
 [0.92451659 0.07548341]
 [0.88962206 0.11037794]
 [0.92451659 0.07548341]
 [0.88962206 0.11037794]
 [0.92451659 0.07548341]
 [0.88962206 0.11037794]
 [0.92451659 0.07548341]
 [0.93768835 0.06231165]
 [0.92451659 0.07548341]
 [0.93952003 0.06047997]
 [0.92502826 0.07497174]
 [0.92451659 0.07548341]
 [0.92451659 0.07548341]
 [0.88962206 0.11037794]
 [0.89122824 0.10877176]
 [0.92451659 0.07548341]
 [0.89293099 0.10706901]
 [0.92437739 0.07562261]
 [0.92437739 0.07562261]
 [0.92451659 0.07548341]
 [0.92451659 0.07548341]
 [0.88962206 0.11037794]
 [0.89122824 0.10877176]
 [0.92451659 0.07548341]
 [0.92437739 0.07562261]
 [0.88962206 0.11037794]
 [0.92451659 0.07548341]
 [0.88962206 0.11037794]
 [0.92451659 0.07548341]
 [0.88962206 0.11037794]
 [0.92437739 0.07562261]
 [0.88962206 0.11037794]
 [0.89122824 0.10877176]
 [0.92451659 0.07548341]
 [0.93768835 0.06231165]
 [0.88962206 0.11037794]
 [0.88962206 0.11037794]
 [0.93768835 0.06231165]
 [0.88962206 0.11037794]
 [0.88962206 0.11037794]
 [0.93768835 0.06231165]
 [0.92451659 0.07548341]
 [0.93768835 0.06231165]
 [0.92502826 0.07497174]
 [0.92502826 0.07497174]
 [0.92451659 0.07548341]
 [0.92502826 0.07497174]
 [0.92502826 0.07497174]
 [0.89122824 0.10877176]
 [0.92502826 0.07497174]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.92502826 0.07497174]
 [0.92502826 0.07497174]
 [0.88962206 0.11037794]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.92502826 0.07497174]
 [0.92502826 0.07497174]
 [0.92502826 0.07497174]
 [0.89335636 0.10664364]
 [0.89293099 0.10706901]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.92502826 0.07497174]
 [0.91952003 0.08047997]
 [0.89335636 0.10664364]
 [0.92516746 0.07483254]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.89335636 0.10664364]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.92502826 0.07497174]
 [0.91952003 0.08047997]
 [0.92516746 0.07483254]
 [0.93952003 0.06047997]
 [0.93952003 0.06047997]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.92502826 0.07497174]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.92502826 0.07497174]
 [0.92516746 0.07483254]
 [0.93952003 0.06047997]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.93952003 0.06047997]
 [0.92516746 0.07483254]
 [0.93952003 0.06047997]
 [0.92502826 0.07497174]
 [0.89293099 0.10706901]
 [0.92516746 0.07483254]
 [0.92502826 0.07497174]
 [0.93952003 0.06047997]
 [0.89293099 0.10706901]
 [0.93952003 0.06047997]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.93952003 0.06047997]
 [0.93952003 0.06047997]
 [0.92516746 0.07483254]
 [0.93952003 0.06047997]
 [0.93952003 0.06047997]
 [0.92516746 0.07483254]
 [0.92502826 0.07497174]
 [0.89379667 0.10620333]
 [0.89293099 0.10706901]
 [0.91952003 0.08047997]
 [0.93952003 0.06047997]
 [0.93952003 0.06047997]
 [0.89335636 0.10664364]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.92502826 0.07497174]
 [0.89293099 0.10706901]
 [0.93952003 0.06047997]
 [0.89293099 0.10706901]
 [0.92516746 0.07483254]
 [0.89293099 0.10706901]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.89335636 0.10664364]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.93952003 0.06047997]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.93952003 0.06047997]
 [0.92516746 0.07483254]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.92516746 0.07483254]
 [0.93952003 0.06047997]
 [0.89293099 0.10706901]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.89293099 0.10706901]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.89335636 0.10664364]
 [0.89293099 0.10706901]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.93952003 0.06047997]
 [0.92502826 0.07497174]
 [0.92502826 0.07497174]
 [0.89293099 0.10706901]
 [0.92516746 0.07483254]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.93952003 0.06047997]
 [0.89293099 0.10706901]
 [0.89335636 0.10664364]
 [0.89293099 0.10706901]
 [0.92516746 0.07483254]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.91952003 0.08047997]
 [0.93952003 0.06047997]
 [0.92502826 0.07497174]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.89293099 0.10706901]
 [0.92516746 0.07483254]
 [0.94516746 0.05483254]
 [0.89335636 0.10664364]
 [0.89335636 0.10664364]
 [0.92516746 0.07483254]
 [0.93952003 0.06047997]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.89293099 0.10706901]
 [0.93952003 0.06047997]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.89335636 0.10664364]
 [0.89335636 0.10664364]
 [0.92502826 0.07497174]
 [0.89293099 0.10706901]
 [0.89293099 0.10706901]
 [0.92502826 0.07497174]
 [0.92516746 0.07483254]
 [0.92516746 0.07483254]
